gene,log2_fold_change,p_value,padj
NAMPT,1.014304618138656,0.0008377903838231844,0.04838187494470713
GDF11,-0.3582985904595475,0.0008439308738054174,0.04850898788511846
LMCD1,1.5953625423876394,0.0008441601896391947,0.04850898788511846
PTPLA,0.838244766849817,0.0008465122493791465,0.04852433394039624
TIPARP,0.5256653473766701,0.0008552668717543041,0.048547868064238824
RPS6KA2,0.9070586881602498,0.0008491152036287636,0.048547868064238824
FAM127B,0.1757771835680142,0.000853224621919131,0.048547868064238824
SCRN3,-0.25355140555441746,0.0008529921173660261,0.048547868064238824
ADAMTS1,2.341035061007842,0.0008589350527600418,0.04863745859582591
H2BFXP,-0.6892190111800367,0.0008633509810969573,0.048768852871527886
HPS5,1.4133477497947071,0.000865838066519576,0.048790918455472385
SMCP,-0.08990089441525462,0.0008691070928314844,0.048856834230596946
STK38L,0.49953765680382345,0.0008714332230191397,0.04886955517909503
TMEM50A,0.6807921431130683,0.0008791095506071017,0.04906358889994983
DNM1L,0.2689296146737452,0.0008788426534140172,0.04906358889994983
HPS4,-0.3062658873921609,0.0008843982165898413,0.0492406691260655
SPOPL,0.4629078451948869,0.0009043486835813932,0.049298126513344545
GALNTL1,-0.8343010190780262,0.0009009181991886021,0.049298126513344545
TNFSF13B,-0.9017008209734692,0.0009076710351158216,0.049298126513344545
DUSP10,-1.0327068176380343,0.0009102021093858798,0.049298126513344545
SSH2,1.1341593840984068,0.0008983551545015644,0.049298126513344545
IFT88,-0.46445353582450144,0.0008951640660683436,0.049298126513344545
OBSL1,0.3634499998337475,0.0008916630321209393,0.049298126513344545
RAET1G,-0.8879363828336002,0.0008929531060449724,0.049298126513344545
C16orf52,0.745813648917824,0.0009103851102444835,0.049298126513344545
HIGD1A,1.2175750291716518,0.000910849241642167,0.049298126513344545
ASMTL,0.42873873644646254,0.0009048107058242712,0.049298126513344545
SORT1,2.1192487986887425,0.0009090582441837494,0.049298126513344545
NT5DC1,-0.6389795223676908,0.000916145228138153,0.04944113933796302
ZC3H12C,0.4756172849589553,0.0009177403941906942,0.04944113933796302
GOPC,-0.18302743629037188,0.0009204529566538806,0.04947275210209183
KERA,-0.023880798145487665,0.0009307217568157449,0.049481591787851685
FAM83B,-0.01887282746240079,0.0009355978309721633,0.049481591787851685
RER1,0.24909095307989482,0.0009252988108680184,0.049481591787851685
MSRB3,0.7294276472267898,0.0009312408691050689,0.049481591787851685
BHLHB9,-0.2962456501273878,0.0009316779506694108,0.049481591787851685
SARS,-0.5146122960575061,0.00093389911730812,0.049481591787851685
ZDHHC18,0.30719777920355984,0.0009376265190754348,0.049481591787851685
HIST4H4,0.5142837657282906,0.0009298601921125546,0.049481591787851685
SYNPO2,1.7337598341936369,0.0009453031874988029,0.049661492285913406
AMOTL2,0.8913832510912556,0.0009437203785556693,0.049661492285913406
UGP2,0.8613296288921912,0.0009478568900032244,0.04968349865100235
PTPN9,0.3647893121107426,0.0009505473528996589,0.04968921957510268
NBAS,-0.3259541444604013,0.0009545075956980834,0.04968921957510268
BTBD10,-0.2922912945018341,0.0009586413263963005,0.04968921957510268
ARPP19,0.34730256216361877,0.0009574064857412906,0.04968921957510268
SH3BP2,-0.49979236284231465,0.0009526136768875389,0.04968921957510268
ZRANB1,0.8888379108693432,0.0009653000537751188,0.049923173670018535
ZHX3,1.0646216388271434,0.0009698992768866737,0.05004981346116088
TNFAIP3,0.42650165598676937,0.000981127994707435,0.05027818776426959
XPC,-0.529596466107705,0.0009851266970526762,0.05027818776426959
MAP3K8,1.0227237864802112,0.000983162867261096,0.05027818776426959
PM20D2,0.497778331885685,0.0009835279954185472,0.05027818776426959
TAOK3,0.36345388171429294,0.0009818154691518272,0.05027818776426959
TCEAL3,1.0484793476162872,0.0009893603710918746,0.050383772245998236
ADAMTS14,-2.029052270179503,0.0009942165139818554,0.05041045954226519
FNDC5,-0.3552266308392113,0.0009932203314408905,0.05041045954226519
RHEB,0.9480617299043983,0.0009986215726202135,0.050523738825196146
LDB2,-1.2222314181876976,0.0010025837049970484,0.05061416608762756
TRERF1,-0.6563702048662072,0.0010112862669503573,0.05094299846479581
GRAMD4,-1.0143899888027943,0.0010142239518149622,0.050980635055269154
LOC100189589,0.10163827265222654,0.001024723653942631,0.05139739999613545
UTP23,0.29511675401602444,0.0010330605917807836,0.051639134440479746
HMGB2,1.2170841964146746,0.001033980864059793,0.051639134440479746
NPLOC4,0.25617646103682556,0.0010440194496135389,0.052019314903944666
P2RY14,0.45268488215153774,0.0010460636520880893,0.052019314903944666
TCP11L1,0.26296595103228304,0.001052363696358305,0.052221024105217125
ABHD10,-0.5512315043259775,0.0010616875001595364,0.052425207786073263
SH3BGRL2,-0.31877660349072356,0.0010646482038907795,0.052425207786073263
DLG3,-0.506379458100648,0.0010654889048602523,0.052425207786073263
SRPK1,0.22706856329270764,0.001064791732421786,0.052425207786073263
TSLP,-1.9083944829495283,0.0010689713313679731,0.05248559028465578
MDM2,-0.5751405821981956,0.0010757752669187748,0.05270845849894872
NSMAF,-0.3231035038387491,0.0010793444067813455,0.052772231888702205
FLJ37035,-0.34045071720967923,0.0010891864480514274,0.05279961136176207
TANC2,0.5493357505492664,0.001107128876575426,0.05279961136176207
AKAP2,1.1162809895532524,0.0011012266260966267,0.05279961136176207
TGFB1I1,0.624062222769945,0.0011041802274331497,0.05279961136176207
LOC100131347,-0.16730856420677856,0.0010902795450543645,0.05279961136176207
TRIM2,-0.7517984286475672,0.0010834952295553139,0.05279961136176207
PCDH18,-0.859669748441533,0.0011051341635137538,0.05279961136176207
PTP4A2,0.2679749962333009,0.0010912702002107133,0.05279961136176207
ACER3,0.6232128703587805,0.001105132635574574,0.05279961136176207
MMD,1.61831631587859,0.0011068776954119982,0.05279961136176207
ANG,0.9405072097833558,0.0010923868639883998,0.05279961136176207
C7orf11,0.7140213725520086,0.0011060351136985439,0.05279961136176207
ZNF827,-0.47353425546019867,0.0011147761361233635,0.05305559307975263
TRAPPC4,0.25364924471224715,0.0011185035175050738,0.0531243517610114
NLN,0.6059072629937501,0.001128962945196922,0.05349991133021631
BMPR1B,0.2437253131527517,0.0011310083089617336,0.05349991133021631
PTPN12,0.4161168696459274,0.001135384260817627,0.05359796734687349
TSEN2,0.3532507454699285,0.001144741482269888,0.0537128397517482
PRKD1,0.6601716928513253,0.0011433789525980085,0.0537128397517482
STX2,0.6143096378286699,0.0011434866593730566,0.0537128397517482
ACSBG2,-0.1650740213867753,0.0011483048448515873,0.053771627070887305
CBX1,-0.4571854853571615,0.0011534646852731513,0.05390478638626917
FAM108C1,0.5395090395460387,0.0011614190181013116,0.05405940961654365
LETM1,0.3041088345964318,0.0011603605502491724,0.05405940961654365
TMEM19,0.5937749390632749,0.0011726820196905669,0.05433243536051111
ZKSCAN3,-0.3114695814844166,0.001176623014725115,0.05433243536051111
SSBP2,-0.6792331547397983,0.0011729116265901168,0.05433243536051111
RHOB,1.1946077349720925,0.0011744191721070434,0.05433243536051111
NOV,-2.113019025625296,0.0011891754625630525,0.05471330104842808
C2orf18,0.2965943760313374,0.0011895729098313327,0.05471330104842808
TXNDC11,0.4928469580882431,0.0011978951947683892,0.05481421075403798
ISCA1,0.5151229555594599,0.0011962809482108868,0.05481421075403798
LTC4S,-0.3182954043294003,0.0011988326934131968,0.05481421075403798
USP22,-0.29895742610843357,0.0012146538811933954,0.05532101210722162
ARSK,0.7299429838760991,0.0012146709571946139,0.05532101210722162
ZNF343,0.24008549166969884,0.0012184547130870728,0.05538495417514735
SLC1A5,0.41526261007983756,0.0012213968571885712,0.05541046599873219
PRR23C,0.11672913763668483,0.0012295976932226024,0.05567398271278137
CPPED1,0.7771793272734047,0.0012352739694619266,0.05582239046851926
RASL11B,2.3864847844405546,0.001243363559505644,0.056079070000726455
CNIH3,-1.0443995704704598,0.001258956579140604,0.056672527014195895
YPEL4,-1.135674020801127,0.001272521625995777,0.056970896958317
DCUN1D5,0.16575375021118854,0.0012726993669513013,0.056970896958317
ZDHHC12,0.7720204917141982,0.0012729285617808122,0.056970896958317
ABCB7,-0.1959025790187341,0.0012865910670133178,0.05736175077126617
STX1B,-0.2971261222052163,0.0012841647226170423,0.05736175077126617
NUDT16,0.5975139465528545,0.0012909509572676203,0.05744608341967367
WBP5,0.6803232700782234,0.00129474561893918,0.05750499005643423
FAM129B,0.663047976140918,0.001299927288558077,0.057625157688785
SLC35C1,0.5636360089829258,0.0013041103654729163,0.05770068542899464
SYDE1,0.5154606830936732,0.001308753893599098,0.05779626065603759
PSMA5,0.46994542553077334,0.001318631841683462,0.05812219479450609
DAAM2,1.5870870950591502,0.001325587303838476,0.05831832386055359
TCEAL7,-0.5213099740068259,0.001339547729015563,0.05882130999505509
CRABP2,-1.590802872553919,0.0013423977378143853,0.05883544736752201
LARP4,0.6710446101900898,0.0013536489470780577,0.059105951116974934
ABHD11,-0.4587551465686146,0.0013525389414624724,0.059105951116974934
SH3D19,0.7419113650613234,0.0013647207304490646,0.05946251503135427
IRS2,1.9170435818542537,0.0013669250007207724,0.05946251503135427
ARF1,0.3194605318634469,0.00137360008874777,0.05964140833102024
ST8SIA1,-0.6635445647247746,0.001387722338557477,0.05991922446242702
PRMT6,-0.45029701118721377,0.0013877099384964633,0.05991922446242702
TMEM167A,0.36149254371526407,0.0013872745063856508,0.05991922446242702
TMEM115,0.37418436016191503,0.0013963054311920168,0.0599244165988179
ASNS,-0.8716437158106678,0.0013981419762453538,0.0599244165988179
COLQ,-0.3923662174427731,0.001393760681056309,0.0599244165988179
SMAD1,-0.7459924232003212,0.001397586687203979,0.0599244165988179
PPTC7,0.9290057306970709,0.001404925346559054,0.06002205456391587
TBXA2R,-0.41091643312047066,0.0014055781264699072,0.06002205456391587
SLC4A7,-0.8288950965492026,0.0014146582058547873,0.06018892216610323
UBP1,0.22417433311978296,0.0014138988687918286,0.06018892216610323
UQCRC1,0.46723651711358016,0.0014219229989327672,0.06034942941042482
CAPN12,0.7957877418589443,0.0014236169271827108,0.06034942941042482
MIEN1,0.3145225914816203,0.001436097106296054,0.06067944117008875
LRRFIP2,0.6715239915007913,0.0014366163401675288,0.06067944117008875
ZNF16,-0.3576171830555881,0.0014598855247625526,0.06068490697472786
CREB5,-1.5382970128830524,0.0014558259816725737,0.06068490697472786
EML2,0.45419431742557936,0.0014398878628386134,0.06068490697472786
ZNF614,-0.12122908059107629,0.0014494433124388952,0.06068490697472786
BECN1,0.2571905302895834,0.00144637073585497,0.06068490697472786
PHIP,-0.39326187113176125,0.0014577749908516145,0.06068490697472786
ABCB10,0.31116663610274653,0.0014441953109968792,0.06068490697472786
LRRC8D,-0.651078262274154,0.0014602134622028788,0.06068490697472786
RAF1,0.7659263836186776,0.0014507961746032113,0.06068490697472786
STAT5B,0.4805960933074829,0.0014660538937669473,0.06081902365354397
COQ7,-0.2017292220443907,0.001477885602585881,0.06111500127125721
ORMDL1,0.939557492285231,0.001478440498247661,0.06111500127125721
RBM12,0.5654888098170856,0.0014813561820396343,0.06112695465356101
RBBP9,-0.32605991326662487,0.0014844000934354053,0.061144147565526
MT1M,2.1955191382524286,0.0015022813358288268,0.06144568282731861
PTX3,2.237266456216937,0.0014992015900393149,0.06144568282731861
SSR3,0.3863377779981958,0.0014977898979442177,0.06144568282731861
RTTN,-0.32521551518363045,0.0015009976287890042,0.06144568282731861
YIF1B,1.0569066901265862,0.001510129065094224,0.06159645846784751
STARD7,1.2174844943600887,0.0015112610228651625,0.06159645846784751
EXTL2,-0.35518922789805885,0.0015288533183600598,0.06188431202253757
ENDOD1,1.8326349202395393,0.00152260896459312,0.06188431202253757
IGFLR1,0.9473234353986006,0.0015289597135289435,0.06188431202253757
GSTZ1,-0.29058787998216795,0.001528220370286171,0.06188431202253757
SPARC,-0.5307740008893216,0.0015371637400544691,0.06210835368452719
ARRDC4,-0.6634178640726338,0.0015399497103055335,0.06211308424253151
FAM20A,1.0256120007174614,0.0015454344737234334,0.06222646454492294
CHST7,1.3508726249370118,0.001557429082003997,0.06259554703658847
MAP1LC3A,0.5950061624618819,0.001559980117785473,0.06259554703658847
TNRC6B,-0.22720082833583688,0.0015723566861625465,0.06267678932071008
BAG3,0.37425565627453405,0.0015691036486349872,0.06267678932071008
PHLDB3,-0.7014938533384902,0.0015666312746507461,0.06267678932071008
IGHMBP2,0.36060056383562644,0.0015727772510331578,0.06267678932071008
CARD6,0.2860955736845723,0.001582114945020787,0.06271241857702074
PLXNB1,0.7719905650490748,0.001587144525495863,0.06271241857702074
DANCR,1.0692642104090369,0.0015800874657631967,0.06271241857702074
ZNF135,-0.7816534496427447,0.0015770263045584302,0.06271241857702074
CCDC13,0.2858885127872126,0.0015856095647086004,0.06271241857702074
FAM82A1,0.7154371541606839,0.0015924277412163942,0.06281452681581211
CHP,0.4536272218876096,0.001617545807210267,0.06344022062469094
ARF5,0.41000468323620787,0.0016213447463466197,0.06344022062469094
CCDC90B,-0.2572307032911869,0.001619993110938357,0.06344022062469094
FAM49A,-0.6626519881493826,0.0016116176900964289,0.06344022062469094
CCDC15,-0.1896333790451401,0.0016219194462119672,0.06344022062469094
LZIC,-0.36094854601943016,0.0016561538669767682,0.06467058548011799
ABLIM1,1.1862306375639293,0.001662974845241549,0.06482192756327877
COL5A2,0.36555203295703187,0.0016711707359587187,0.06482192756327877
CBFA2T3,-0.03533476607533785,0.0016700276356195415,0.06482192756327877
TTC28,-0.6696209188953586,0.0016677039650569928,0.06482192756327877
TMEM120A,0.35740943695035154,0.0016874945345288002,0.06489312389858866
NIT2,0.45405596208381294,0.0016897363074182413,0.06489312389858866
GLCE,0.8553986126457693,0.0016762175353583588,0.06489312389858866
TRAM2,0.20504857589821235,0.0016855844376736187,0.06489312389858866
N6AMT1,-0.5408889599263027,0.001685948542903083,0.06489312389858866
TEX2,1.4185373173589566,0.0016868425687618276,0.06489312389858866
NDEL1,0.37502231437860445,0.0017015723991390958,0.06524002379763456
CALCOCO2,1.1295311290378143,0.001706266569866014,0.06531240440870353
ALS2CR12,0.30783004530698654,0.0017104587918487723,0.06536536529178404
POU6F1,-0.25946962788269645,0.0017307498165455995,0.06538918909166516
GDF15,-1.7821297442409811,0.0017291613467972783,0.06538918909166516
KCNE3,-0.8782894394385035,0.0017200642745524646,0.06538918909166516
NUDCD1,0.45635859845764015,0.001730670828210979,0.06538918909166516
TDRD7,0.3983694239367308,0.0017156305305980435,0.06538918909166516
USP46,0.5800140549578456,0.0017194126751415575,0.06538918909166516
ZNF250,-0.32787763250585644,0.0017249627461558596,0.06538918909166516
ITFG2,-0.4664065748789237,0.0017430864869844213,0.06544037339588316
DPH3,0.44798001481829797,0.0017433520175932436,0.06544037339588316
C20orf4,0.23233637577822686,0.001743205135050033,0.06544037339588316
OTUB2,-0.25275119901255483,0.0017356248578710297,0.06544037339588316
KDM1A,-0.2676890382567221,0.001746475566680229,0.0654520545303526
PVRL1,-0.5475685632978946,0.0017615133938970093,0.06569823912846971
MCCC2,0.4149465517789799,0.0017611481012700656,0.06569823912846971
ZDHHC9,0.7155374204200671,0.0017586493221749646,0.06569823912846971
MAGI3,-0.2589624005876403,0.0017674800846793437,0.06581530241718779
ARNTL,0.6786159714604625,0.0017741323600687243,0.06595747989757096
ALOX12,-0.31597956326025,0.0017823555186094477,0.06615751193715738
AES,0.3452776743785364,0.0017868195802217392,0.06621759887022378
NAP1L3,-0.6452467795944241,0.0017909199771390034,0.06626403915414313
FADS3,0.9977314046405832,0.0018089323250621838,0.0665075545042215
ZNF184,-0.44601963995619975,0.0018071661940880761,0.0665075545042215
GABARAPL2,0.379129034813956,0.0018061724788577807,0.0665075545042215
LOC257396,-0.5026979185691727,0.0018016219922596657,0.0665075545042215
WASF1,0.490862165209641,0.0018192180806693805,0.06667505888412362
ZCCHC5,1.3672924621038212,0.0018175401318905918,0.06667505888412362
MAPK7,0.7877902790621265,0.001828857241057337,0.06692294743887957
MED14,0.25436083237308393,0.0018499214256143183,0.06758747462844902
ATP6V0A2,0.3556058372176789,0.0018726535641056525,0.06825200971609786
SPATA7,-0.2794559249917601,0.001875078238249259,0.06825200971609786
GLUL,2.8898694909702023,0.0018769082721738768,0.06825200971609786
NCKAP5,-0.8233316936685009,0.0019037436410600727,0.06898861672715358
LOC100132987,-0.5404613261775572,0.0019060576872581855,0.06898861672715358
SGCB,0.5022965477761145,0.001905772918020299,0.06898861672715358
TTC30B,-0.3578370674764477,0.0019147859001809031,0.06904166397119793
FNDC3B,0.6862320299720208,0.0019124436350857817,0.06904166397119793
TMEM150A,0.8725339614248981,0.0019164231051172545,0.06904166397119793
RTKN2,-0.7718609092204154,0.00192809393301672,0.0692614189205264
LAMA2,2.010078081048614,0.001928475033751605,0.0692614189205264
PLEKHG4,-0.9383863111038888,0.0019492987545222504,0.06990143284128865
PLAC8L1,-0.18795023176930672,0.0019538484793249966,0.06995679332204714
SLC7A14,-1.3136236000826012,0.0019648513013436424,0.07002754109673903
C14orf159,-0.7630557661227941,0.0019625066811905017,0.07002754109673903
ACSS1,1.6415681399769402,0.001961602735638753,0.07002754109673903
PDCD10,0.42199888392825446,0.0019768595505350608,0.0703477864214105
C4orf33,-0.41221874108017986,0.0019815414294472714,0.0704067384542387
KDM4A,-0.24503995897168496,0.001986343243532769,0.07046976571149105
MARCKSL1,-1.0599532473747941,0.001992372810531075,0.07047812897073302
